Ventas_norteamerica,Calificacion_critica
308043.10907182464,63.76679917983229
37116.97698456963,86.18411504987247
1005499.3905955749,82.96088391185202
273172.0892093643,73.14680540870607
47157.594182054396,80.76697941551664
941798.0405097767,49.068738468014374
32523.09560590569,72.10299591596265
12897.72981077613,86.09365196656064
25104.96169757977,72.72530922025862
331239.88281757716,78.03601339693336
295865.19543883315,59.412516817728324
19006.771898011793,78.69552328559202
11184.638258275692,63.304368154109916
916366.2206605771,89.97442359314863
180194.55821772612,67.4253913820496
523964.7190649005,53.40183344417381
49359.9106272987,85.11784122653587
21684.870144098997,61.57422731840755
14567.239622951718,61.12490829834576
191814.34652599925,73.51261544404295
79683.62480725627,60.70385072139771
62325.09747329913,66.85885888464874
223479.28287953208,63.51331178209989
71825.37567402289,56.92983703756114
176503.0190781026,54.3427777758247
14963.420066363702,72.51172242877475
24062.71045819536,57.64607712066439
54747.61393018224,47.35956739060747
192588.04000779008,75.46599234819001
52811.78618763958,67.35472669424801
68699.0179180926,65.62245913144136
89789.38579460134,64.10272157427178
142902.91535893228,89.13860381666785
64530.13028179639,79.61678455707201
32064.461212380847,61.7312258127241
20121.89143979235,56.952959641752
116666.1389889816,80.21252592061936
208002.24192812358,72.72874699169613
1173995.9833093171,60.063498957356856
272056.36963320494,83.11910412970296
327588.3537473779,59.29544892548786
15500.330908393895,48.48434476037155
38109.766826846055,72.67418395348756
106900.57493247034,99.2215683095825
17876.79383779806,65.39193140867901
79737.11848983268,66.50734888109196
105260.3819795191,86.98893527017346
15443.027020749927,63.92645394915183
18018.586484835483,82.08281677451735
728261.038470095,68.95149225691125
961464.5290819008,57.63335328832791
42756.428116518364,79.94954514457785
1432850.6652900656,44.37901913721909
108868.88007079833,93.48310167253493
271285.90779531904,62.17581034357855
30596.84211351344,72.50038781242749
625978.8304593996,63.868132912144674
53518.16314869252,82.15817816797295
826577.9917691185,68.16341230358911
203991.9390285547,76.87347681440036
104143.03257824079,52.60893524545865
1718821.1026991946,77.40019942048832
200266.55701911676,82.97737138691298
98800.70451157301,61.67865273228604
393820.5936992872,66.70676949950203
1037598.932127791,39.2963211755297
119919.54733915033,66.25469317377583
1396120.472357961,82.45345535428497
204473.30110728927,67.23269843449069
107516.7472493496,54.220046024831895
211929.98557350703,80.68480243778423
115528.04267357895,73.40320905436455
51334.769019030675,66.05012778660513
172609.2706174227,62.309359887791516
179120.87176708708,67.41777290215559
306410.1988898898,88.3170562435818
19841.096457613865,72.94877723702085
636613.1967752287,71.81628120866617
211798.06748374266,50.11562443923603
1144227.5455569336,84.61493081235568
140452.55688322516,63.29803950615717
224098.91293947812,71.39103191615048
263630.3029086154,64.63638379550784
904135.9297150203,70.71207315634103
42738.16801701806,70.23340916878404
77590.09368451667,90.93964033969478
57297.696588961175,62.29047171443475
1057623.6463406242,39.873263822486926
147483.89711925556,54.22205954592989
747024.1395597246,57.95539279909623
32643.628930696344,65.03193956229583
55443.33808188554,76.36459303413936
271981.99566446274,67.4131157369903
303736.98250247404,74.5848683353961
227923.95920859062,73.17623150408724
37935.2173235431,71.94597536595818
1057475.813118203,69.58513231366423
29530.680621449137,55.8038360490421
2157827.8543868265,82.45488819945031
27306.267420464195,74.69247877850847
37518.37728555006,95.26764627536207
583614.5384899348,75.23510595285087
28627.449818822555,63.297969970852876
541844.0930263808,63.43609676791118
52444.4909434453,90.95283251627096
70835.25134209782,86.73579363688287
144187.59611731616,83.00782017311425
272573.2586583003,69.40677906270375
285877.99184555985,69.56584166934988
364978.60169117287,44.415714387564904
164656.66291211062,62.00559080363609
175596.53230564366,47.008651879779165
83309.19973887329,71.96249967359942
20661.34212666622,53.16762863328846
68626.59945310018,82.76062208664206
28504.61937673198,62.9141046530774
12011.628633168235,70.5946152977045
91780.23710534861,63.87220881741849
384804.2857377767,75.18500031007468
454171.7828541123,57.71651446408872
102188.19166268408,64.53072127625133
1307906.0158695478,87.09312688185373
298710.7728041617,85.96989430119456
858467.9049418964,71.78945066013604
293076.6804802876,68.15358383430686
