Ventas_norteamerica,Calificacion_critica
7754.87295558494,81.62459191775841
377228.571697433,80.43100359333447
21618.019818491768,78.52920224099785
46596.77558900005,75.50054443105113
27996.147491368236,86.7620671263841
11113.376664867852,83.55934701005884
201714.69853648386,72.84993531792514
15714.291444683879,88.80830754323311
72168.3858651954,81.00308877255871
25233.819058611436,75.63836543917881
27762.21571124791,43.18360280340563
14207.618387578528,58.32404225375765
25763.161056499255,88.27375546979668
17115.332755027077,78.23073331374408
230199.94649954632,85.85253215914717
10742.289213507749,76.47484350519846
20403.773351677308,45.695043457868174
13669.595387268711,77.08966436768178
53754.42266087086,76.52731969814118
28756.42072096622,51.618518541217796
27761.306397755132,51.36774979680847
123290.62224033802,40.66101046195257
102434.50168682101,80.46023177706151
20336.67855026617,94.06729115072395
127544.12535607425,57.58133919350969
12190.40201639401,83.71714569241308
11042.577155963763,89.44267238046737
16275.744995894667,55.745592318815454
70511.06506228025,69.74045272606187
432371.1029987547,76.42837277549953
10912.342956423417,77.40823582684426
64013.40455124738,77.95081259575508
9926.118659416255,74.30319741377068
32234.848118920276,96.08147624660393
35167.30679379878,71.53176805335366
31370.776704151518,86.04734723634972
12534.90656711153,58.04485387728326
45295.94169642235,74.80457214646866
56336.10183991134,77.5674808799209
42259.471441385096,70.57053199292649
282388.20275269233,74.26527682667329
362146.13263810327,90.02512974497833
81081.75410252243,74.63402014487822
17081.901623334245,89.50950491199572
1680004.6718556702,75.83860625576392
39624.20214808459,75.87962300497111
22914.410314488534,87.34958965398287
8646.755508231778,58.66311550932102
11824.56532276552,76.91100925053851
26613.25502017152,81.84233905473833
20384.305232782106,37.076772165317976
1293153.264926441,78.48587408436505
59889.352767417906,86.41052018088259
9015.193044820746,80.54227363232522
76927.56613475471,65.02913458414545
23529.74347962684,84.98060581738254
16249.363096692614,68.49256726868822
39714.85314818947,73.15245987814139
18874.26258539159,77.57970962240812
560681.9779382519,76.03987158016768
9717.030825004305,61.497851345194576
19657.143608610564,69.7778164613454
15780.051458027676,92.31012629170615
266264.78344372346,77.15725115013443
1538962.684545725,65.61712376660415
12906.17061481945,74.60412559079721
19924.573121811733,86.07421448517456
296108.74831834773,82.21426662594281
21723.965121994257,65.04630552299011
30355.837708213647,62.239537224324465
133470.91163272646,81.38652337443703
110612.087720401,77.8079170957189
141446.71400482065,77.61002412283574
68280.40215344979,76.53318114384851
17428.127592437922,76.04044225392533
19754.29430776059,88.8613869776745
185389.29234448314,86.58198689135628
95403.19643991283,76.7326560369534
90546.86653281885,88.33701119113051
531295.6127192718,75.6903008842123
6818.153094202511,85.34937312890303
159203.42216480066,76.3808479173173
8724.368433401738,84.38639241504313
7832.25398629472,82.05489725972791
14761.32402406576,77.39530707896508
19223.12166750099,88.72390986178412
85354.18989223577,86.72742661182359
35256.387681139284,86.99307852669739
16282.3675301212,88.7452112674035
28656.475448317444,95.18798709641355
147893.08447848386,84.98021068937089
31742.022607115443,83.12804320393857
107929.80010935882,83.62051206419083
364848.9695889613,85.20761069432244
37783.31639392969,69.27070335972337
45687.40367657275,76.41839564312608
608450.8970442297,84.49076808379027
15861803.675563078,83.95987347289011
19377.97346157887,67.9381427392569
73129.06066024337,69.95900016615825
17963.14167356004,86.01785075452531
18799.488948531907,89.03398664330604
16112.966259169974,69.08817327286164
54077.23563828377,93.69045831146494
73981.5277728608,91.41322175607277
123645.02970372922,79.70891924568987
12201.693324702503,96.51394810097062
35197.41747726823,95.58494827834886
35569.518523132116,85.15344134669279
25230.508981966388,67.21006385786218
208746.03402493792,91.13095270234055
30254.69484589524,77.2625491477475
14679.069287710727,39.75847202747244
11983.645618369,77.6167383993789
45801.974742449216,65.19890421049732
34858.71721937303,61.035335367017794
8941.235630144114,88.031860197986
17148.317525576134,79.20377822168507
12814.826694504012,82.89799231885183
18970.018199158356,70.70584572812628
37475.49037427565,66.12093545809667
97735.22051007855,53.99940695399374
19401.402606215182,80.31427314809783
39936.03411290563,93.09920561867072
561693.4125192034,77.83568061170587
17268.253212610878,74.21901758491842
15588.599382517657,83.1720588047459
14311.250741246204,76.38297212442721
22762.360397064833,81.19076241804537
7759.829896494903,73.90401008258738
634465.6240061787,77.72846725948477
1788886.0270348308,77.61756501190536
13138.226367488132,84.58442888555983
78338.2509717508,53.58614722551117
31699.980138091,83.52802414862958
12156.919562004401,70.16305510444124
718342.7447107674,76.63087961816679
14088.363155726887,74.97671228048581
16158.651978752687,78.568485411252
51982.216087992456,87.8138527917239
249335.80835576417,59.56727077009907
29994.23683553707,72.94124120054249
45248.44652165772,77.89988196142644
29175.528458794994,72.83334089042374
108864.06704537878,80.46510033540397
21479.224598858196,88.04022068087286
27625.11946986369,63.51248363138558
61054.64006005298,79.74878953653196
521404.26622012764,80.79318298070807
