Ventas_norteamerica,Calificacion_critica
726662.6742541512,43.96126733349992
462909.439844143,54.53453613206308
64790.28161942016,81.72220307405875
723001.4377645234,64.97087990404162
715949.1470264379,74.40930134328703
209553.13899866794,37.19766692327301
358029.5491404084,86.73042452070385
254286.50625244097,50.099079346394355
589703.6573057974,72.61352655783449
604082.6147411881,72.90438223049112
139516.7188039479,58.89909261204296
334190.4531127629,84.24753614269721
71253.95422560629,97.21552430246183
1505759.7655896805,83.82254417298869
81440.97518167598,74.7519843081182
1215758.7280665836,69.31061230987815
309390.96779899986,61.1440043375886
904496.4633054185,76.88590539284114
1851595.8551198505,60.692954888074354
486508.5461999293,56.476248469746906
13310.151938899071,64.9621398918067
347631.64827772265,70.31832055687082
18930.19655162329,56.29146225174348
198276.43616410426,69.87751315382911
391256.68427541084,78.02878505011297
119199.46200620127,73.49174267945766
18086.41421932145,69.765805430393
26591.764914112515,66.1984591123653
205315.48891390103,99.09878115252498
284410.77433861105,58.79794747688845
41593.221787897404,72.84899118348193
81707.68083253084,52.834565103613116
499783.065311778,63.524985241243456
642909.264634862,76.8004694624896
168695.1808120116,55.07049278639727
94278.54825307208,76.4159656941409
170349.99179512926,63.19796838639586
1135582.263905611,72.54778916452057
584971.2648232727,79.83389890710204
62570.79471449426,80.55797580846293
423286.50721591234,75.39852520858076
1182833.2167131277,27.16639641702836
429640.370092132,77.52382877257801
420218.2359254537,77.51293737912924
191557.54056687315,78.62866712955442
247337.53785573505,64.80235132659186
394649.53102704673,76.77494929412723
153471.32056927134,55.31298784090205
394820.8574421371,45.407990770229844
1455807.8812052337,61.21307525029612
1763329.1229790244,84.07240794440366
714754.6936831257,62.66206319974578
471709.89884795144,85.60886328137377
274143.2038617644,74.19641709514912
344441.5147412076,47.89106028940631
23845.94840911869,81.69406989419385
232759.28125444322,76.55897684295748
2783328.5579981892,64.80334365538197
158139.6634739322,77.63571480038462
672189.368612737,53.72594598581064
44281.38847449608,74.86404571407043
65848.53857399721,66.2860960649853
525003.3487955822,77.66449805504347
184122.00531836262,71.41076259653482
101609.0896248183,84.92425273328507
41357.514902727096,47.41091112650781
335972.4357590262,67.47606178569838
187704.99297270528,74.15103947688392
35816.068029067246,22.694694742984588
97326.2659593221,62.57288602370143
1890576.6918958127,70.56581351878374
60670.777963061235,45.44881879824159
1974349.0061799274,59.235023718895334
108348.05365398689,35.45118723474089
65543.65298806934,93.23054833126103
307928.7726837711,76.05166187960741
410486.69179282896,50.97518378246663
301605.45652245276,48.53144064916038
273135.5740069153,55.99107427190671
44429.61438779684,63.550589955980136
13857.56187387905,77.8867868993101
2527283.1234099646,80.51033253237289
89899.00189989863,60.82894903898652
203080.75640765484,82.1445066580508
47603.2051545257,69.11144265906518
333293.10485578945,66.84187170809851
11632.905953968875,57.69256433457641
335250.1370477858,28.680697801916246
95336.28757608519,40.13548910039731
326678.4161597667,73.70605075527243
1722056.507844211,72.18476448440944
188985.28065266495,45.04320778031723
154860.73988111177,66.00836837215655
289242.53120136424,85.4178141112031
134028.06303120987,57.4426401821314
420176.9346914883,68.52652736517197
338075.39624659275,65.91480122239152
317387.1874261126,72.184610567396
41105.59251119441,74.65425795832694
87091.67536890693,97.21088522292337
567880.0295031726,69.79422879756812
941277.9993004372,57.10123674835218
78919.19181713986,78.56128654832055
903748.2709117137,26.787005047518363
11691.016559869517,59.85084037917202
246671.660527742,71.5731275133474
419847.2781512339,49.64150870954278
27317.72181604081,80.69740124577059
310670.9473362691,83.87411058611134
3592708.068086986,62.21247595615517
230794.93397062144,75.26961389694254
443155.81860161875,79.1387125009534
988751.4007466446,84.91759272334146
17451.162843390484,92.95320693600044
1166473.014584248,85.8406023154613
91516.13753565145,64.58826332959408
733205.249271995,73.63282380672001
344678.8361600182,77.38226598388809
166275.56977171125,81.5305839999905
79723.75226257753,54.63040963733336
104182.55761741521,61.72261737634547
218125.45724361995,69.97583387574905
358681.6954306831,56.09599977801362
324681.94185626996,83.24888087789972
67954.62090758141,65.44726867429924
20690.823605511687,71.41428745759663
47453.458195382496,42.28478317927845
191230.17674176348,79.1824489111756
135360.1205008895,8.010526911955154
948878.0940804259,72.53166830648242
200056.27040193172,62.91423856996875
27297.852591646137,72.29991861261354
125544.28423995082,71.89363930252567
265184.6157005413,56.274237883203945
80587.1050527792,64.93002738697722
246861.43760142964,69.78250314387984
54540.0179427946,74.66919565365473
918110.6443452345,53.67143880187705
499032.26836712274,60.62997348753948
143420.67454512953,88.21194431584803
393942.3945667931,48.27802522634699
45612.1424867562,81.10993553371851
279549.93682147085,73.43177193736888
64931.47706949001,48.31875808599105
242409.61028439482,80.63928241195417
1383329.3327034134,74.6962144144066
417886.0859014853,69.80879784063232
233291.0519731656,91.68570760844416
787309.8269353869,87.75763563509533
38531.84298796242,78.36414714053733
267679.0065151835,73.19242274655245
312246.6438833851,66.88636774836807
2486651.790433356,84.28074921914659
27848.533757920726,81.14893035445564
11074.935807749862,58.28146900604181
223223.52185594104,55.97146049804417
1593432.5581776323,71.37869135339585
1046078.8711398764,64.8109139234147
145252.23299634177,58.58634504474237
3422844.930231225,56.64654272878397
281962.2486206074,57.29914316766764
586585.9913524812,62.479805998599964
111253.10363136732,80.61189376472454
50269.39116375451,78.57259009861694
13244.822979918332,86.29330302304533
156873.51731750206,71.74997283577487
125310.57060824824,55.452849327441264
1304798.2822620566,85.36555225721816
514570.5811902642,75.07693418497311
245806.7085203731,61.442858365413976
51873.33962302725,61.253881630506484
464773.5207995948,33.58509572386251
1578147.5881081624,62.40700285032884
910205.9330729508,86.27270578068013
634042.1017513337,76.1270301750518
257592.77659130713,52.61325158235603
12903.156217940967,56.634282514861525
106888.44423681556,43.995948982716754
394792.33443203196,66.48605759663464
80993.06482611783,73.93255020397046
451795.1710072772,71.13830877914666
89500.23192531907,85.05517863945609
1548342.3761344287,67.4952074096545
81983.4175763476,87.22431452395104
1546866.6706627938,83.45210984792926
645055.0345482934,40.935993740475666
109103.09555680584,87.43235182404192
8248010.347799906,63.46067577363243
116056.69952788716,82.16746315774587
263483.272270971,89.75757009334181
228634.67863671645,64.77494424008206
29555.976938315085,99.79284168662161
487082.9468436969,48.4634174738706
389174.33569118136,80.67476809468405
757324.1597011216,85.32578565377393
181489.60678770475,41.93058754027198
18269.27887828136,76.33633903177962
668256.572634773,39.05746930602228
316341.15612013056,54.193647210398694
387701.94886633265,66.58433808210096
188756.1758009625,73.93309070490616
181461.88161780138,82.85364507284021
134240.07472076162,58.91681185526993
10411.608417816926,74.88423421825343
272928.2846687151,88.1176291668774
460534.71558729385,75.7041090819765
2249715.4606278082,53.789944457148415
252830.61158288165,48.58794470346804
926960.6690636295,69.73982319191319
118413.24074324488,73.02710129583106
160424.6776544922,68.33077655661626
526391.1020116707,63.703246158552176
413424.54627371836,77.10146020322813
24016.11531632743,74.96492387210859
232479.55011548463,69.93169055933103
62866.864027983276,65.12377603172207
56685.60479759809,75.99805652573838
1746030.4090222563,80.54373321639262
197168.47506107308,61.54122999402334
279268.8283627747,62.57582567026578
650692.2683386231,52.12208153811877
141091.30761100398,83.45907661639902
