Ventas_norteamerica,Calificacion_critica
797686.3506659005,63.992827569508066
490153.12766223477,64.20124298923817
67264.11067259728,70.60186555572253
54746.41248662627,59.950860837533135
424746.7732607504,80.36956746157283
824750.6553046412,69.66655527721834
501148.048398124,71.84674213108386
19526.06485017,80.86966835237891
73945.41196964323,83.6781883916698
401491.0416087944,71.32900666964356
117031.58881498153,62.84981949864464
1145410.5654085893,67.24202521715962
300058.281547397,75.16467065553012
952719.4367335694,88.72618046082954
19980.829032938887,80.89304903219107
30832.808720335914,77.49511730702314
330368.0254454562,70.2285555020225
146261.43394726282,77.1650533212194
53798.35367209356,69.49333186459253
133301.12469323192,73.484852683994
24149.99643069668,58.350004351601406
209206.57710580522,78.11865304837457
600805.9952346697,76.77129655644238
6657.7554872680485,74.14298414146981
323406.51713420235,58.76942640396237
38593.03152189009,76.63529716144792
13957.930820839782,51.1213174018233
19525.45220584983,59.41487881471172
25471.110030625157,36.862474129136025
27178.02223881738,69.68370980289971
85061.73225329557,62.347416003850206
57986.31479809568,67.08889417430626
41512.704896706186,44.012585601293985
68439.75942202343,53.28307061608912
111095.75042256985,29.501144395119194
307724.1534176046,82.15397320160447
59157.03898307777,77.99388591486587
268552.77876427385,89.28182464839149
1285272.0151644337,78.30046513639644
343861.5979576577,90.45819439803903
59748.65970699922,48.14033967859655
12371.773003180755,53.05007196615484
149610.6821493041,80.0017689171051
31211.03628451923,73.73801561225068
22343.47907430184,54.800860547847755
1405280.2239043156,70.24228900669118
84353.06995371052,80.73759277504534
245991.92328721975,79.09125558666142
20004.599732703522,64.88968544941226
169454.1787834829,33.413658806185644
11389.442917292141,58.49765737594238
811416.0928602318,71.23050114891542
207562.65514802656,54.670345446478436
812856.79815067,75.92380769628991
40825.28335782326,58.0895008330271
816903.6069207876,63.79243721026069
626811.0920824892,71.80923412214818
35933.45317909293,63.319147124360974
59421.42371433077,65.98056963498544
53170.82847449606,47.526571099380966
17997.10166766922,84.22889300367181
121803.09771247294,47.16092181850531
1032001.4336162141,74.57265676079527
58516.84486811192,71.2776486500372
300202.8197721976,76.98145077291241
137659.4358426938,68.72704900396343
80566.84589324448,74.53509565374041
52763.654088623276,66.31754618455506
67242.86868068292,84.65487068935535
194282.27190681265,91.50045988311837
42655.776932709574,50.370935297855105
10497.513096134964,64.36693821762941
38666.31730214903,87.51871756876639
262194.783956926,79.16222122114331
94353.04379675022,82.75063299584592
18379.645832900263,53.579439694807014
57002.25121886489,64.91996471905308
53938.70470328017,75.44823526195027
208514.4927472901,59.44933083653734
37358.37085806503,66.74471197502527
131589.1744973722,47.193592358932236
291686.6797203627,67.66057399101832
107051.286478073,67.54629611596388
169033.7404296856,76.27505735682541
525038.7175353374,89.4653702462088
135737.50376390116,76.17078756413895
45968.91794060802,43.31866230636386
591672.2084022976,56.008458883110016
22975.427216932803,60.35990721599444
39115.80525608506,73.73761966692233
429010.13248156675,51.407123240857
223613.86370520858,70.3606068368282
38772.42975317834,72.64807464055431
414423.0714178648,61.929426505999956
299511.3856615426,72.30898856847243
230146.64082520112,70.61057396576929
67835.55151519754,61.59866924054399
39092.23589939094,80.56316469987651
148288.53387477473,39.050827241831804
950799.396892923,73.24479992504499
519189.13740789314,75.62820525520519
607909.1987975341,61.05205792673453
301833.40922437434,65.95233161467179
207381.51837583314,53.11719130429648
29842.994166082473,79.2340031854604
481267.68327331013,76.04471583907814
7360.994480960525,72.1542768668021
19888.591336684935,68.62810828587068
27803.673104886882,27.955160936655233
82421.54187941397,65.94194867314617
27262.624559494867,74.3351825804546
15768.272023832884,79.13822337777763
9902.936275655178,61.96922696381814
930775.6372877382,37.13456047374049
469939.0827884131,77.25536966538644
110534.00063182072,66.40756597774599
329418.216854698,66.41761549347628
111768.89006736471,73.56410093003893
69000.9074678071,81.08459985532643
92226.31434371654,85.71118747530059
313719.44244697515,74.4133045741422
140277.40113467563,72.56490657516599
448836.71066620975,57.09328746296314
891116.1782313228,67.8562571180577
448569.088387308,73.83113706462038
13890.146853260441,65.72642342572131
363201.9161522029,67.52923076173893
39869.523847926466,78.10808264156786
43406.61769908218,85.7201787754978
388581.25202418515,83.84847742568908
29831.839366004566,71.10985104271293
271120.04711302277,71.14008789659788
57474.514135251164,53.54214479057246
9002.66483905532,79.08320098651416
51705.54498954042,71.16123127493388
120635.55473881582,57.17013604388016
60390.55597428731,51.66065373022355
20463.95388818348,75.30271832209934
1824295.4929006847,79.18936147943752
30448.206414550794,75.46175363097595
75516.80479001453,78.46133207112538
95512.97557228475,81.72441498917958
118432.86068342172,44.67015196635172
282206.4641815604,74.21402423737273
109297.62035528186,72.77719228161074
80520.51873995193,23.022478205616697
314572.0691348972,50.38335988113333
269115.82122194406,46.818442446897464
100134.11471587842,58.16006192055915
12557.905858811468,77.10067254197718
448489.5426907998,74.74366786363352
