Ventas_norteamerica,Calificacion_critica
27474.60095643039,79.48279084913237
27437.951442350382,65.36678673658477
85446.346685129,64.74924596040258
85205.2557153468,75.00157042982153
18863.212427005183,88.35741447168364
545313.8222997485,64.3364572873005
27383.7819200184,75.5813614209605
50830.30011794249,62.19279854592587
38071.31469912898,84.03615878590595
125188.33046747264,118.93013876769993
18351.059037883068,77.77050421132924
77607.55665226292,61.20460152408666
73678.00108547878,62.306260003375314
43836.64966919271,79.65199989096973
239286.54820766355,62.727911826278216
194521.07632439162,51.06948219586036
30473.196411809262,63.36742898429662
86292.67120797088,67.48963834133515
108265.22247531121,58.8581906572433
174289.5190108685,64.77236844308477
13713.535723695019,83.2770513231302
65628.32522287988,66.33566376333067
255147.58556705108,53.32465129102208
22349.453524658198,77.06292002212685
327949.1771392015,39.342020821656206
32184.81683406326,66.13303309489488
47014.64386872816,78.05336260666597
15094.775946337057,72.82241746538861
22763.561300488724,87.6684841892721
28858.243147096022,99.2361756511981
152310.8094791699,64.36872292785917
18304.926492651673,84.31569368064314
162348.7573222029,65.40154861781444
293844.2851434239,76.56620511662145
48632.918998082896,60.90618352943433
12142.431601529755,72.25503844705933
14675.924552071141,69.85073465551062
36004.26732712524,72.01357197473055
9509.382268116087,61.36224152433711
260721.72844210028,72.5436950163892
16760.70155907559,81.75964162466795
121338.57376804973,57.25675832156041
28234.37434951052,73.85686558321679
270608.0651576975,75.65294941751962
65476.305214309694,49.77547718030905
67929.42078873834,59.21492697478806
153248.59048123946,82.96062580922069
48783.366919469474,60.81169503027008
63653.856848405776,79.2087627010749
34138.91837559297,73.52984475235631
233817.34213616033,63.79269157223661
25758.599312719176,45.17285190207266
114644.10929044163,48.42361491929602
26729.09679198927,87.8896377101714
20830.81965805609,71.56247055508346
110054.31487294154,82.42830441385418
35986.156392939745,67.43046748233343
43618.06909946363,66.01743785909379
342396.3045357945,72.75474923508185
13069.605514278333,74.8046602479463
61997.15654321152,66.0977723801054
44731.16957519249,79.85749769499535
13316.023563462972,76.5033386075096
39244.7078449933,65.94910618585632
202210.7570519393,71.76380145787812
9718.245689256619,67.77087824001981
46189.905203952876,88.641296546728
17943.194436365266,89.30801028695227
65156.06803677405,77.53294061244861
140801.43977597644,65.90293468980853
78040.71149661546,67.06416433033188
25377.40017883598,61.60293754862602
127020.52387013803,75.18382160213106
121416.76196310381,64.93590196952348
7388.354238187975,67.36222161713243
39520.061920113294,51.502472548638075
265474.953850142,66.70237250933778
66708.64508856669,54.483416261953764
55750.64279467272,65.28215306973897
171367.38344933948,75.76473172615194
167251.7873213696,57.378263964188015
18259.03187281624,63.539273374503615
42379.20222540161,70.90904315293672
24209.563653300746,58.43048306617965
87585.32083782271,71.71030382224095
14073.78235136855,78.06342217565145
213545.56256620708,84.36380056060555
107905.72958172896,79.7130777021874
83562.5388569713,72.75997706919777
75984.86098764864,68.2013273047452
26554.271937091333,78.04383674525715
79082.90063597307,89.99331676008366
107856.76024930824,81.71968456731936
35442.68112514835,95.17174456445478
66411.73273865446,62.91116476413962
93671.4041373297,71.0835750105644
311182.97957417805,65.35679249055055
45466.5260873987,71.83151498361659
513474.31228984904,61.80529444686275
135374.10266386523,78.13326255287612
66776.83641448688,66.92292005485156
465368.2001770818,60.303983196375356
309655.09178182017,68.20099799263214
104075.39073864646,79.31044615682889
66796.45721157372,79.4951970098146
33585.23947114557,62.17691380801928
53310.10874389265,75.81089821328663
420840.8122504035,66.75603264929507
98224.03059683082,66.92564499442334
315156.65405874344,77.85205130206802
33045.03472048156,59.99020867816257
92091.06734904255,68.14867682122036
70864.47531944486,80.38020747339117
9282.918327812822,78.3108683369446
38670.82849298748,76.12588828173062
34632.02767353628,67.1680367914663
13839.667186477494,81.26250096191995
36575.358501734125,61.775220271681675
703707.9450687421,74.48222230940232
34915.38688816959,82.70933392501182
32088.12130182663,86.88907583475849
53544.627542913484,66.52540384504401
