Ventas_norteamerica,Calificacion_critica
119849.60189299581,97.26169373452598
44782.38013167202,61.939742545229656
118639.16546830967,84.22979748348118
957886.3581653773,73.58248523878432
974811.27697618,70.7195084238939
181061.52050948373,65.51840790270315
933579.8364592333,75.22065739954772
162607.68862917062,76.89799164507463
110562.92097322889,50.40250557958356
219341.47353702981,88.25539553137178
76671.65144462258,88.51346335690218
234537.11356252676,85.14262860628824
78567.62860431061,90.60805030893
73663.59506497569,55.48372512192292
543794.0605084328,46.141523693901284
67623.06702653434,70.71068685869616
49230.16416691127,74.68361447825345
16455.287350290913,63.230411368923065
118921.00475774905,38.86999910135519
78222.90283036894,81.47409066087498
119387.20382431669,84.1298065852766
182080.44620344715,64.91268551336664
2399465.6537478077,92.0736998931427
79550.35639858591,77.17051459487367
850572.3069635836,73.95545109591679
239356.81405307725,84.7848382240076
565302.1413664635,71.0187481960144
19698.65236694592,62.008545024061725
323742.11824214907,89.11942815030741
16768.26490962142,87.34982530372157
41656.38594844607,68.38337385193088
393513.0267572968,82.46766043207916
181336.62861293642,72.94501073642633
315351.37318004185,67.9250558471883
104494.50008656608,38.30943158263848
22913.097614558388,58.11523403811932
80189.93753941296,77.99735492200105
41668.75563146673,64.86555148856903
25646.222611871486,76.11294808454734
124418.96757315434,72.13237505088168
772085.6690848987,87.85892845953872
231274.22903212043,74.48376499555313
97640.58075102176,61.800871077091536
324630.44304343575,60.34177050178405
17091.765094312283,45.720752013387475
156338.71180244457,82.29584110050077
138716.81087760496,72.29692566953341
172227.02279724577,88.51879577662544
76018.40269164224,67.32541193300571
32102.78935121011,77.19831139425071
40068.647733262755,87.37214769739641
55208.97981995894,43.609709165632616
4574909.614016428,86.29741931301533
474696.6473798887,71.20126108018833
31685.99451652841,88.84692536604567
154027.9380387016,60.59441011838509
21924.009827628415,80.3731344496503
51620.38640841961,32.60891214896606
57698.94443910959,83.20075319543177
1249253.4464487997,68.25170356710075
24584.060254813932,79.04281941696874
143087.27456569995,59.3483363720921
940449.7254076048,90.76313415808701
33174.10851086701,92.02089939950059
258096.4534862573,91.04545174054101
379586.3449910178,68.05483513257467
767659.0781582562,90.49258510266817
216272.82548392727,67.17432579824147
4987456.6505424045,89.17729677717487
30084.098976298203,68.90231892737044
85114.27010848968,60.60638705137689
376492.28125997237,86.40241389928808
1276662.2559602826,78.89021005318276
301884.37362613855,58.68541978218996
89915.17073754488,89.74577871083747
613051.6592364222,89.79227749987152
375602.3247828068,61.67347946674625
2824690.465525825,69.9617181034082
115112.71537961146,73.52946804812916
279161.38575151033,71.63695551799609
54212.30290095162,63.05320609275963
100293.6756388729,85.58863746470536
367915.5093042866,92.68097492174991
176163.55131440854,71.22195525752676
8007.940537823608,50.43988110734275
2126817.7203077795,77.30851379599287
3100884.006542962,82.7007057898615
182761.83779772732,67.07170973281491
468091.67951768095,59.68299332872291
113056.45297996319,74.55524724248787
288520.5688395866,90.90138575692701
6273975.755290962,80.78174359958787
1362194.4708531206,76.55005142949254
171160.3689418922,83.32877436524582
291305.57740502874,85.16126937922182
207451.57019626623,92.244369182739
66939.2314497039,70.87331252859634
17424.265549234675,86.12522508788207
153080.13839502537,80.38130412961186
113905.91223684249,57.98032725063448
67734.74244115493,89.84416842758726
154161.28759174785,83.73541384978468
7180788.340341648,80.83313958059243
161388.20505644107,92.71152765471166
99596.25556962541,89.15379873023055
99908.28840521954,76.46230505556647
839714.0481772658,75.80185127133994
46918.71934887499,75.80178735129157
2028024.425891116,80.598329320405
358517.7243648284,72.52781994326594
308337.49741592875,79.36084451654654
455773.9228035254,81.3816029109903
699348.6868164578,41.66006823634096
16538.41541197721,88.10803762669337
14167006.50285539,84.82803818824371
615985.7120184809,80.4071866715808
35540.02229035723,62.62152569290759
326806.31717914075,68.69210429587021
620551.4652039794,67.28015311190481
230408.4290175929,61.95510103036329
848659.6568565296,73.31872773585937
81832.56104980342,78.22480908732314
163341.871488731,58.32918167289413
4092108.7002563276,72.70539807835097
827095.8046963925,58.900111819779234
15059.069076333297,85.52796637212275
140323.47279161308,80.00845613438884
565322.773654318,72.7080781922236
1835195.9395810112,21.262659728949835
200180.30046542228,87.25377680233599
